UID,NAME,PROV,CITY,DIST,ADDRESS,TEL,LONG,LAT
d3db458b48ffdee6ee74f8ec,王寨小区,河北省,廊坊市,广阳区,廊坊市广阳区建国道420号,,116.741707,39.526758
c05c6f52a1427c76b5f42fe1,燕丰园,河北省,廊坊市,广阳区,廊坊市广阳道228号(燕青大厦附近),,116.693649,39.542593
2a7a25ec14100e636c3e1bf4,前锋小区,河北省,廊坊市,安次区,廊坊市安次区常甫路93号,,116.716818,39.505933
72aa2513f7171639077ce8fd,馨钻界,河北省,廊坊市,广阳区,建国道214号,,116.720074,39.524921
b3aa435d0cedc47614764394,旭景花园,河北省,廊坊市,广阳区,河北省廊坊市广阳区旭景花园(新世纪步行街第六大街北),,116.699682,39.540006
79cceb361dedb0891e5800f6,金元小区,河北省,廊坊市,广阳区,薛南路南侧与金桥小区交口,,116.73678,39.551468
d1b456a4c7b96b4a15c90540,万欣小区,河北省,廊坊市,广阳区,河北省廊坊市广阳区凤仪道与东环路交叉口西南侧,,116.636481,39.584684
1328204d1357069f3913fd0c,管道局五区,河北省,廊坊市,广阳区,广阳新开路与开平街交口南侧,,116.724893,39.52011
37d60a46abe1d2601e1d11f6,牡丹苑,河北省,廊坊市,广阳区,新世纪步行街第二大街38号,,116.730009,39.542507
b3fa89cf497f7af448fc8d67,万怡小区,河北省,廊坊市,广阳区,河北省廊坊市广阳区万怡小区(京廊路西60米),,116.631141,39.575641
1dace860832c9d5f7af79675,馨视界花城,河北省,廊坊市,安次区,河北省廊坊市安次区馨视界·花城(爱民西道南150米),,116.659981,39.525421
a3e8341c943067954afd3ff6,益民花园,河北省,廊坊市,广阳区,河北省廊坊市广阳区和平路11,,116.738186,39.508065
1296cb6e1813d0f4b320a8c3,宸阳岛小区,,,,河北省廊坊市广阳区东安路晨阳岛附近,,116.742594,39.540093
480b24d0d8e688f19cec2bf6,新城小区,河北省,廊坊市,广阳区,廊坊市广阳区银河北路39号,,116.706852,39.527074
866c33a352e5dfb50f3ddae9,春和花园-南区,河北省,廊坊市,广阳区,爱民东道79号,,116.717631,39.53282
207225c1aa014189c4f02545,汇源名居-西区,河北省,廊坊市,安次区,河北省廊坊市安次区永华明珠光明西道汇源名居西区,,116.700957,39.520884
8cba4bb070378184ad0457f6,德仁新苑,河北省,廊坊市,安次区,廊坊市安次区光明西道109号,,116.680958,39.516944
cdf1999228cb2dfa9e82ea5e,新新小镇,河北省,廊坊市,安次区,廊霸线附近,,116.694077,39.481569
5c56edd6d40fd45aa1d230f6,新源小区,河北省,廊坊市,广阳区,廊坊市广阳区新源道69号,,116.720315,39.549564
753c9405d1a279ce1d58009d,万和北区,河北省,廊坊市,广阳区,河北省廊坊市广阳区裕华路230号,,116.690132,39.546951
24d05508dca3b9af128824f6,新奥小区,,,,廊坊市广阳区广阳道6号,,116.735026,39.546697
a58ae63d3e97e2b2c4f50d1d,蓝多廊公寓,河北省,廊坊市,广阳区,河北省廊坊市广阳区友谊路33号,,116.767562,39.574886
fc4f75c654dd8dedbb17e71d,万和南区,河北省,廊坊市,广阳区,广阳道232号,,116.688735,39.544791
923ffd00ecb090b7d92f28f6,新华小区,河北省,廊坊市,广阳区,廊坊市广阳区新华路189号,,116.711704,39.543556
ae29791fef31585edc1e52d9,管道7区,,,,和平路30号附近,,116.73574,39.511076
1ee4cf5102c764f178f79623,香榭里舍小区,河北省,廊坊市,广阳区,廊坊市广阳区毕升路50号,,116.758877,39.615313
2a095946d7fb417d9a0050ff,廊坊规划建筑师之家,河北省,廊坊市,广阳区,经济技术开发区祥云道220号,,116.733004,39.565612
acaae2fe0341c01548cc4aa9,华夏名筑,河北省,廊坊市,广阳区,廊坊市广阳区广阳道105号,,116.688381,39.542207
09185c567438945df11937f6,新苑小区,河北省,廊坊市,安次区,永华道107号,,116.702733,39.508323
a3f21eeeb7a894442fb17ef6,今日家园,河北省,廊坊市,广阳区,和平路和安里9号,,116.736463,39.542858
ea248452371d2d20b817e76c,长富吉第,河北省,廊坊市,安次区,廊坊市安次区常甫路51号,,116.715572,39.508152
e962b774abdaced122022001,名人小区,河北省,廊坊市,广阳区,廊坊市广阳区永丰道235号,,116.732725,39.530501
a58963c30cb8d72b58109387,麻营小区,,,,河北省廊坊市广阳区G104(京福线),,116.70033,39.59636
da8602535f0da7a604fef53e,未来城,河北省,廊坊市,广阳区,廊坊市广阳区光明东道60号,(0316)2681234,116.741199,39.518494
5508504d5a53c7b5c7f0255f,康顺里小区,河北省,廊坊市,广阳区,廊坊市广阳区裕华路6号,,116.692457,39.53322
e40b5e136675ef04a5da39d8,管道局第三生活区,河北省,廊坊市,广阳区,金光道48号,,116.726824,39.52617
afe446797cf07d1759bbbc6f,尚都公馆,河北省,廊坊市,广阳区,解放道152号,,116.733507,39.52361
3dc9befdcb95346bbfa24094,建华里小区,河北省,廊坊市,广阳区,河北省廊坊市广阳区建华里小区(丰盛路东),,116.697918,39.539964
0d7aa02b41cac74bc356ace7,汇源锦城,河北省,廊坊市,广阳区,河北省廊坊市广阳区金光道40号,,116.719116,39.529063
fa7da3e896f2ed6242d63ef6,颖丽花园,河北省,廊坊市,广阳区,解放道127号,,116.732631,39.522081
3a0fbba8336ec03f9ee321f5,兴盛小区,河北省,廊坊市,安次区,河北省廊坊市安次区永兴路46号,,116.691601,39.525137
3bfcd36617d72cecc17da216,红星国际广场·东苑,河北省,廊坊市,安次区,河北省廊坊市安次区南环路,,116.722551,39.498385
6b88b02f673f07c314c8f637,憩园新区,河北省,廊坊市,广阳区,友谊路99号,,116.768131,39.570242
6deee30818a6276a29fc48f6,百殿园,河北省,廊坊市,广阳区,"银河北路106号,六大街北侧",,116.703251,39.540513
c3f10a1cbeba5835b42655f3,新世界家园三区,河北省,廊坊市,广阳区,河北省廊坊市广阳区新世界家园三区(艺术大道南),,116.699675,39.560113
5ee46007e4dd5c8ab64f54c0,孔雀汇景轩西区,河北省,廊坊市,广阳区,河北省廊坊市广阳区艺术大道与裕华路交口东南侧,,116.691741,39.559546
c3a81ba1ea5993c77069d3ae,圣泰花园,河北省,廊坊市,广阳区,河北省廊坊市广阳区和平路39号,,116.736472,39.520109
fe5169f3db2c3a25bd484203,祥泰别墅,河北省,廊坊市,广阳区,廊坊市华祥路79号,,116.780493,39.573731
a76b8aa3ebac19c016c905bb,韩营小区,河北省,廊坊市,广阳区,河北省廊坊市广阳区经济开发区韩营小区(北凤道北),,116.739855,39.559641
a7fc5827e9d5c187aecb66aa,翠林洲,河北省,廊坊市,广阳区,祥云道108,,116.774556,39.573157
b8482bdcc1a6b75ba8f0cd8b,博泰公寓,河北省,廊坊市,广阳区,廊坊市广阳区光明东道53号,,116.733276,39.517998
750ec1650beb472b4c3a59f6,芳泽园小区,河北省,廊坊市,广阳区,新开路181号,,116.726892,39.536371
15d7d4e26bbb043cf82d6128,长安小区,河北省,廊坊市,广阳区,河北省廊坊市广阳区长安小区(解放道北),,116.719336,39.522347
132eb8b20eaa9d1125e0a01b,尚都新苑西区·董家村,河北省,廊坊市,广阳区,新开路,,116.724406,39.547976
7df11a51cffcf8d0ab0dd84e,康庄小区-东区,河北省,廊坊市,广阳区,河北省廊坊市广阳区康庄道24号,,116.722687,39.537841
69fcd6dfea2fe72fca2915f6,锦盛园小区,河北省,廊坊市,广阳区,群安道87号,,116.698978,39.535933
137de154c8ad0f067069d381,4210小区,河北省,廊坊市,广阳区,河北省廊坊市广阳区新华路201号4210,,116.713449,39.552909
c5ddcc08c94ef2c6d81318f6,圣泰新苑,河北省,廊坊市,广阳区,解放道166号,,116.739753,39.526342
5b25f44692f684ea102935f6,新财小区,河北省,廊坊市,广阳区,河北省廊坊市广阳区新华路209甲,,116.713647,39.554157
6fcb15464cee61ae2cfaa710,富苑小区,河北省,廊坊市,广阳区,建国道54号,,116.720219,39.523558
de7956ae6d7018d0c72ba100,万众里小区,,,,河北省廊坊市广阳区建国道214号,,116.719768,39.523862
85e4c09e03226f8b45e27444,春华里,河北省,廊坊市,广阳区,河北省廊坊市广阳区曙光道30号,,116.696884,39.534876
d31398ed1a1b72a51b94c643,万达小区,,,,廊坊市广阳区万达广场北区,,116.711292,39.528605
de220b88b2b0ae4deb12e47d,华祥里,河北省,廊坊市,广阳区,河北省廊坊市广阳区华祥里(和安里北50米),,116.734865,39.544162
7e975137f861a2e740afe683,德源华通小区,河北省,廊坊市,广阳区,建国道,,116.739806,39.527039
6db5877c5e7169a89d82ea1d,华阳小区,河北省,廊坊市,广阳区,新华路4号(保龙仓北),,116.713809,39.518469
593850fb5211e35ddf1e52f6,创新里南小区,河北省,廊坊市,安次区,河北省廊坊市安次区银河南路创新里南小区(豪邸·坊西南),,116.706845,39.515532
f38bf2e35954e7739e82ea99,汇源名居东区,,,,河北省廊坊市安次区汇源名居东区(银河南路西170米),,116.703761,39.520327
6e6f1d429e5076f330621248,中融.广阳道1号,,,,广阳道与东安路交口北行50米路西,,116.739732,39.547362
7038278dfc1f79928e77272c,蓝水湾-B区,河北省,廊坊市,广阳区,和平路188号,,116.730217,39.549454
425df2a52847eb601ef74d8d,孔雀公馆北区,河北省,廊坊市,广阳区,河北省廊坊市广阳区永兴北路与艺术大道交口西南侧,,116.683211,39.559252
72aaf3762b0df281f82d617a,尚都国际,河北省,廊坊市,广阳区,廊坊市广阳区新开路,,116.724456,39.547032
14cd7f5fd3b9187b9d95de09,艾力枫社·国际广场,,,,河北省廊坊市广阳区金源道艾力枫社,,116.763478,39.578194
305811422a55246f8b2fb524,新民里-13号楼,河北省,廊坊市,广阳区,河北省廊坊市广阳区新民里13号楼,,116.717249,39.549615
17af0b1a5c044afcf4231063,采四小区-北区,,,,河北省廊坊市广阳区采四小区(廊涿线南),,116.636824,39.569325
3d5d459679b2750826d2bb17,清河街小区,河北省,廊坊市,广阳区,开平街与清河街交叉口西北100米,,116.723693,39.521122
718ca40482658fad4c6d4656,逸品龙湾,,,,廊坊市安次区,,116.685373,39.487029
07e11d1894141cc0c909f051,平旺里小区,河北省,廊坊市,广阳区,河北省廊坊市广阳区光明东道53号,,116.73312,39.518293
d2f7b496c774c97c72210b35,东方大学城一期公寓,河北省,廊坊市,广阳区,廊坊市广阳区张衡道,,116.762018,39.604524
59383f2a1aa815ef725e8024,菜豆庄社区,河北省,廊坊市,安次区,廊坊市安次区永兴别墅底商5号,,116.690359,39.521654
29decbb3eb23392fbe4842f7,光明东里,河北省,廊坊市,广阳区,廊坊市广阳区光明东道56号,,116.731961,39.517665
7d206530c63ba739adcb6668,解放道管道局宿舍楼,河北省,廊坊市,广阳区,廊坊市广阳区解放道,,116.730109,39.52178
d03add3ec56f5faae6e96509,万春园东区,河北省,廊坊市,广阳区,西环路附近,,116.632863,39.575281
8a98558bfc5ed1322fb17eef,宏图里社区,河北省,廊坊市,广阳区,金光道77号勘探所大门西侧,,116.738587,39.528762
59a5b8b4e353a323d22dd69c,尚北金街,河北省,廊坊市,广阳区,廊坊市广阳区新华路146号,,116.71094,39.553828
22717425e7d6dfe6260bd019,天泰人和小区二期,河北省,廊坊市,广阳区,河北省廊坊市广阳区解放道天泰人和小区二期(市政大楼附近),,116.723256,39.51948
17cf4ae512f2724ef2193703,荣盛.四季花语1期,河北省,廊坊市,安次区,辛庄道荣盛·四季花语(廊坊华祥中医医院南)附近,,116.719553,39.508254
c81e68dcb4f9a2a8f4eafc61,新华南小区,河北省,廊坊市,广阳区,新华路17号1,,116.716686,39.520495
35a9d2bad963b847f82d6190,惠民小区,,,,辛庄道,,116.720829,39.5044
d9c2bca8c0bb1b3bbea24041,兴华小区,河北省,廊坊市,安次区,河北省廊坊市安次区光明西道172号,,116.691711,39.51942
262afcb199de1571c9c3db67,迎春路邮电楼,河北省,廊坊市,广阳区,迎春路与金光道交叉口北150米,,116.70744,39.526914
1c62c311c2a660786fc02c02,新民小区C区,河北省,廊坊市,广阳区,河北省廊坊市广阳区新民道新民小区C区(新民小区B东南),,116.71967,39.547815
0775dd24021b6173f90cade6,东方大学城-教师公寓,河北省,廊坊市,广阳区,大学城教育发展大厦与叶圣陶路交,,116.760076,39.603881
649f5ce8da583a8b9b68b480,平安小区,河北省,廊坊市,安次区,河北省廊坊市安次区光明西道144,,116.695708,39.519872
6081cefa298320144d776eab,城建里社区,河北省,廊坊市,广阳区,廊坊市广阳区荣福道19号,,116.71481,39.534521
1bf85b2568a8d1a4a1a934f6,兴盛公寓,河北省,廊坊市,广阳区,河北省廊坊市广阳区解放道106号,,116.719792,39.522084
32370cf7cc58a3b42806ce68,荣盛四季花语-2期,河北省,廊坊市,安次区,辛庄道21,,116.722644,39.506605
81b7dbabba4b63b3a8059df2,廊坊新世界中心-C区,河北省,廊坊市,广阳区,建设路144附近,,116.720131,39.533396
ae359da9480dca7f081cc73c,第7大街,,,,新世纪步行街第七大街南100米,,116.695116,39.538342
2e7c9b9f9149de9916764331,居阳里,河北省,廊坊市,广阳区,光明东道70号,,116.732579,39.519134
441b0d70cd5159775cd4fede,董村小区-A区,河北省,廊坊市,广阳区,河北省廊坊市广阳区广阳道,,116.720706,39.545382
06ecda531b0415614107c1bb,艾力枫社东区别墅,河北省,廊坊市,广阳区,河北省廊坊市经济技术开发区金源道,,116.754465,39.575667
58ebfc2c0e2e2539e5073870,圣泰新苑北区,,,,建国道418号甲,,116.739864,39.526327
e4cf75e35eee0376f72310e9,金城里,河北省,廊坊市,广阳区,"迎春路与金光道交口,安次区法院",,116.707151,39.524964
6d69d681804c20fe9222e05b,旭辉十九城邦94号楼,,,,河北省廊坊市广阳区旭辉十九城邦(京沪高速公路南),,116.758347,39.620797
13c2f084f2e9b22ba1a934e3,津元里,河北省,廊坊市,广阳区,廊坊市广阳区光明东道25号,,116.727871,39.517309
7089988cc5c7a1b6223bf22c,外贸宿舍楼,河北省,廊坊市,广阳区,河北省廊坊市广阳区新源天街新开路保龙仓超市公交站,,116.73005,39.513936
6ee01020ade186ef52e5c5f6,中国石油天然气管道局第七生活区,河北省,廊坊市,广阳区,河北省廊坊市广阳区和平路,,116.735604,39.510882
1890da560a23f1c6b04c492e,解放888小区,河北省,廊坊市,广阳区,廊坊市广阳区解放道172号,,116.741894,39.523947
7054701ee4469f66c8fa5fea,嘉通名苑小区,河北省,廊坊市,广阳区,河北省廊坊市广阳区银河北路嘉通名苑小区(大中广场西),,116.701687,39.526028
e5cece810b02dc775cbe864d,五大街外贸楼,,,,广阳五大街西头,,116.732142,39.527411
d38816c1f529fdeac72ba1d2,廊坊市爱心家园,河北省,廊坊市,广阳区,银河北路,,116.701212,39.55762
91ab61d09eba939f87154131,孔雀公馆南区,河北省,廊坊市,广阳区,河北省廊坊市广阳区永兴北路与艺术大道交口西南侧,,116.683734,39.557078
48eb00583ce68aad2fe67bf6,金地小区-西区,河北省,廊坊市,广阳区,建设北路312号,,116.716253,39.555288
9ae89c529794dc1e7bf79698,林园里,河北省,廊坊市,广阳区,光明东道,,116.730676,39.527455
e8b438310bff967b52e5c523,馨平公寓,河北省,廊坊市,广阳区,开平街与清河街交叉口南50米,,116.725419,39.519988
177aff59a392d65b72455b05,弘德家园,,,,廊坊市广阳区大学城2期李4光道168号,,116.749252,39.616643
11f19995c46de14a95ca0773,中央风景小区,河北省,廊坊市,广阳区,廊坊市广阳区文丰路2号,,116.712851,39.531219
8789b0ae4ef9d7cf077ce81b,农兴里,,,,廊坊市广阳区新华路144号,,116.711195,39.550832
202026adb5ab51ef283a9f9d,东新里,河北省,廊坊市,广阳区,永建路199号,,116.737197,39.530394
feb3b7b944e534290f0e6b90,长青社区,河北省,廊坊市,安次区,廊坊市安次区金光道,,116.69756,39.524316
63569c42207dcf6526e0a092,新民里,河北省,廊坊市,广阳区,河北省廊坊市广阳区建设北路,,116.715734,39.54833
c6ec7161a2f652cc43024529,艾力枫社高尔夫别墅,,,,京津塘高速采育出口清华科技园对面,,116.762221,39.578965
0c1218bf74bf793a6ca3ccdc,春阳路宿舍楼,,,,新开路51号,,116.732358,39.526498
005861080eff0aa546e274f6,金地小区东区,河北省,廊坊市,广阳区,建设北路181号,,116.71789,39.554763
71d98e5e3ac51a58b05c6a1f,东方大学城二期教师公寓A区,河北省,廊坊市,广阳区,河北省廊坊市广阳区旭辉十九城邦东方大学城二期教师公寓,,116.756422,39.620018
bc70e678f6dcfbed7dc876d3,富春里-2号楼,,,,廊坊市广阳区裕华路11号,,116.693791,39.534665
58a7315c4863b6f7e115f93e,建工里,河北省,廊坊市,广阳区,河北省廊坊市广阳区曙光道丰盛路路口北20米,,116.698794,39.534242
d8163dce8b6761e88bfc0654,郞园,河北省,廊坊市,广阳区,裕华路附近,,116.688943,39.547598
6ea3804f70acfbbd0e0e6ba0,金兰苑,河北省,廊坊市,广阳区,金桥花园,,116.734801,39.554839
cf42023bdf337d2e14c8f6cd,物产集团丰盛楼,河北省,廊坊市,广阳区,爱民东道街道丰盛路17号,,116.698664,39.534944
b388f9fd2e8c5141b35c6af6,华秋里小区东区,河北省,廊坊市,广阳区,新世纪步行街第四大街附近,,116.718583,39.541314
a4d01201dc17c12c07026f64,管道局四区三十二栋,河北省,廊坊市,广阳区,河北省廊坊市广阳区解放道126号万方街管道局宿舍楼四区三十二栋,,116.726231,39.5227
befdb292cbadc49c86154194,中国石油天然气管道局第四生活区,河北省,廊坊市,广阳区,建国道与清河街交叉口南150米,,116.723553,39.523128
d94ab00842f17afde5e96537,华夏幸福城润园-7号楼,,,,河北省廊坊市广阳区南尖塔镇西昌路华夏·幸福城,,116.680828,39.548928
3f74828fd1981fc558f6bee4,金域蓝山,河北省,廊坊市,安次区,瑞丰路与辛庄道交叉口东南150米,,116.727654,39.503267
e303eab1ae09634e3617dccf,安次区农行家属小区,河北省,廊坊市,广阳区,爱民东道18号,,116.702451,39.530691
1a3863083fd1c7ee40e1922e,丰华里,河北省,廊坊市,广阳区,银河路116号,,116.703339,39.542662
066a3160fea8b985d618b70b,格林郡府30号楼,河北省,廊坊市,广阳区,格林郡府30,,116.742757,39.520058
c47b046f9e44d5cd38221c86,新欣里,河北省,廊坊市,广阳区,河北省廊坊市广阳区阿尔卡迪亚新源道廊坊市公安特警支队,,116.715067,39.550439
d01aab741bfa06ed2b3a9fa3,国际花园北区,河北省,廊坊市,广阳区,河北省廊坊市广阳区文苑街,,116.7387,39.538968
ed614535ae5cb920f02d8319,东方名邸,河北省,廊坊市,广阳区,河北省廊坊市广阳区友谊路139号,,116.769672,39.570829
c8bb20d784ff5b6d705e8069,金光道金安楼,河北省,廊坊市,广阳区,廊坊市广阳区金光道80号,,116.738033,39.529395
ed75f85a7a40bb0a9e95de7f,广阳区小区,河北省,廊坊市,广阳区,廊坊市广阳区新源道8号,,116.714565,39.550957
024e6d8f6323dae1f403b8f7,华夏奥韵小区24号楼,河北省,廊坊市,广阳区,河北省廊坊市广阳区华夏奥韵小区24号楼,,116.67734,39.551819
8d6bf4e72b26d3115d17c341,财政局宿舍小区,河北省,廊坊市,广阳区,群安街,,116.693661,39.537488
db266b1391729a8f8b2fb51c,常甫家园小区,河北省,廊坊市,安次区,常甫路51号,,116.714602,39.508625
4ff518b8c810ab95a4c75650,新奥艾力枫舍,,,,河北省廊坊市广阳区管委会北,,116.759373,39.572451
90ed6afb250c14a8a20464fd,艾力枫社西区别墅,河北省,廊坊市,广阳区,河北省廊坊市广阳区金源道,,116.737871,39.572141
a1413b3104e0bd3bab175a93,金昌综合楼,河北省,廊坊市,广阳区,金光道89,,116.733132,39.526836
e64c92c3c455f0ca15a19066,运通家园-2号楼,,,,河北省廊坊市广阳区运通家园2号楼,,116.737974,39.516732
017c87d55ca5ebc1fd0eb08a,康宁街社区,,,,文明路与爱民东道交叉口东南150米,,116.710171,39.531716
cb0c3abbf81f915c921fc9ac,集宁小区-37号楼,河北省,廊坊市,广阳区,文丰路与爱民东道交叉口北150米,,116.711896,39.534028
fa15a442b613df8c430245ea,怡景花园小区-东门,河北省,廊坊市,广阳区,河北省廊坊市广阳区阿尔卡迪亚新源道怡景花园小区东门,,116.715921,39.549668
653108582d3d9fb3c336447b,锦瑞尚城-1号楼,,,,廊坊市广阳区解放道211号,,116.745275,39.523337
af94d7dc684c0bdcf32d83af,丽都二期,河北省,廊坊市,广阳区,廊坊市广阳区爱民东道,,116.724635,39.53345
ed34e9b6c8abec99bea240eb,新民小小区-A区,,,,河北省廊坊市广阳区建设北路与新民道交叉口西150米,,116.717456,39.548108
38e40ec62342b840704b8771,玛歌庄园,河北省,廊坊市,广阳区,新开路2-70附近,,116.730211,39.518972
a1c7354cd93b35f6d8ecedb4,群星小区曙光楼,河北省,廊坊市,广阳区,曙光道18号,,116.701572,39.533978
795e1dad21cd316cca09f034,政法小区-2号楼,,,,河北省廊坊市广阳区政法小区2号楼,,116.699167,39.545754
1d788291e188ac69b21e363b,蓝水湾小区A区,,,,河北省廊坊市广阳区尚都国际住宅小区B区蓝水湾小区A区,,116.730282,39.54779
ce7abbb83dd167566b49f392,安泰小区-14栋,,,,河北省廊坊市安次区永华道街道永兴路安泰家园,,116.691232,39.51209
2271a4173da27ca8acee7a8a,格林郡府-D区,河北省,廊坊市,广阳区,河北省廊坊市广阳区格林郡府23号楼(东安路西),,116.741779,39.520842
9945dc997ec639f80aa8d4d2,画家村3栋,河北省,廊坊市,广阳区,河北省廊坊市广阳区画家村3栋(人民公园北70米),,116.707353,39.539525
3b694beef54a5a8231870a02,园林楼小区,,,,廊坊市广阳区华夏里北50米,,116.715384,39.542178
76482abce2aa9b741b94c6de,荣盛·塞纳荣府-67号楼,,,,河北省廊坊市广阳区经济开发区荣盛·塞纳荣府,,116.779035,39.568551
ec2ba4a99fef8839fa0cad9c,盛德花园-6号楼,河北省,廊坊市,安次区,河北省廊坊市安次区盛德花园6号楼(永华道北90米),,116.696803,39.511155
f1da7235be4a4f16373a71bc,盛都时代广场,河北省,廊坊市,广阳区,河北省廊坊市广阳区银河北路盛都时代广场(眉州东坡酒楼北),,116.705306,39.524809
6083c485bf4cde62ae080f02,晓廊坊-5号楼,河北省,廊坊市,广阳区,河北省廊坊市广阳区晓廊坊5号楼,,116.718304,39.518236
dbd8c05333dd5003ddee8b47,新华广场-4号楼,,,,廊坊市广阳区新华路89号,,116.715617,39.530907
96f799f8c5d24a3b3517dc77,师院东院家属楼,,,,河北省廊坊市安次区爱民西道100号,,116.685813,39.530526
b00e32874dae6003ebe5820f,新华广场-7号楼,,,,廊坊市广阳区新华路89号,,116.714795,39.531555
3617c0e628e4a304dbd8911d,百年小区,河北省,廊坊市,广阳区,廊坊市广阳区银河北路102号,,116.703741,39.540115
657401809688fd8a5d17c370,尚华城-6号楼,,,,河北省廊坊市安次区尚华城一期6号楼,,116.700498,39.51377
42a346c1b0f774f5ee74f828,紫金华府-5号楼,,,,廊坊市广阳区新源道119号,,116.72526,39.550611
7c1b9ebb1b5ca2e3c91b958b,金光道2区,,,,新开路与金光道交叉口北200米,,116.726683,39.529172
1f4917bfdd904924f503b8b3,阳光逸墅-7栋,,,,河北省廊坊市安次区阳光逸墅7栋,,116.723849,39.5013
c34259333b4601aa5a3ac8e3,爱贝花早教中心,河北省,廊坊市,广阳区,北凤道底商(和平丽景小区北门西侧),,116.727245,39.556533
68a0337a17e002ee88b988df,晓廊坊-13号楼,河北省,廊坊市,广阳区,河北省廊坊市广阳区晓廊坊13号楼,,116.719645,39.519486
3ff62b1628b7f833213bf23b,金泰小区18号楼,,,,耀华道西200米,,116.741079,39.5547
117b572ba117c0a32efaa7b7,尚都国际一期,河北省,廊坊市,广阳区,河北省廊坊市广阳区建设北路91附近,,116.722183,39.54739
60d554d909efd298ebe582f1,新华小区1-1号,,,,新华小区1-1号楼,,116.712433,39.543473
7605ba71e1c74a6b7f29bd6e,文化局宿舍,,,,广阳道65号,,116.710142,39.544075
f36e2f71fd0da74e9cec2b4d,华意楼,河北省,廊坊市,安次区,河北省廊坊市安次区华意楼(明珠大厦北100米),,116.705457,39.510533
234ecd708a46b1f72bd7ab12,紫悦府,,,,河北省廊坊市广阳区和平路54号,,116.734529,39.525116
4af5dce5bc5be2cfbf4842b9,大家新城-二期,河北省,廊坊市,安次区,河北省廊坊市安次区大家新城二期(273省道旧南),,116.70524,39.485813
0bd0b98cb0cc849ef603b845,金华里-6号楼,,,,河北省廊坊市广阳区金三角小区金华里6号楼,,116.707553,39.523426
51daf8376496ab0d077ce8b7,建新宿舍楼,河北省,廊坊市,广阳区,廊坊市广阳区建国道402号,,116.737571,39.526918
6c5a8820fe7f1d856c3e1b96,北昌·西队新苑东区,,,,金光西道附近,,116.680048,39.524181
fa33c8534b5151a08bb9881a,华元和庭-9号楼,,,,廊坊市广阳区光明东道72号,,116.733114,39.520383
d379bc5036404edec61e51bb,专家公寓,北京市,北京市,通州区,天佑路附近,,116.750594,39.622254
a19fd2dd13c69a1143ab9a56,解放道纺织楼,河北省,廊坊市,广阳区,廊坊市广阳区解放道150号,,116.73272,39.523283
fd0e4fee7696ffbaa1d23038,康庄小区-33号楼,河北省,廊坊市,广阳区,河北省廊坊市广阳区康庄小区33号楼,,116.722234,39.538943
79537089ff834dcb51e5c5dc,盛世弘德,河北省,廊坊市,安次区,廊坊市安次区永兴路,,116.693502,39.509921
853e9762df0c0e1e6849f3a9,康庄小区-34号楼,河北省,廊坊市,广阳区,河北省廊坊市广阳区康庄小区34号楼,,116.724022,39.538706
6642f907265d0e847dc8764f,建华里8号楼,,,,建华里8栋,,116.697498,39.539573
7961fc378e34da343310aff4,晓廊坊-6号楼,河北省,廊坊市,广阳区,河北省廊坊市广阳区晓廊坊6号楼,,116.718198,39.518805
de8307579badd3ddc72ba112,东日瑞景东区3号楼,,,,河北省廊坊市广阳区东日瑞景东区3号楼,,116.686758,39.551974
d73ce98132a5cf5d86420e0d,馨境界西区-10号楼,河北省,廊坊市,广阳区,廊坊市广阳区永兴北路70号,,116.685438,39.539802
6e97b40764082d98f7b916a5,润园14号楼,,,,河北省廊坊市广阳区永兴北路,,116.68216,39.548788
ffd6d403635d6d8f17b54bf6,安和园,河北省,廊坊市,广阳区,昆仑宾馆附近,,116.721045,39.520391
2dd081658111d822b42655bc,华祥里-8号楼,河北省,廊坊市,广阳区,河北省廊坊市广阳区华祥里8号楼,,116.73522,39.543478
fbc34408ac99b57bf603b82a,新源小区-3号楼,,,,新源道69号,,116.720987,39.549926
745e3b7c94afc524f5eafc36,金泰花园小区-19号楼,,,,北凤道188号,,116.740638,39.555055
215cda24f004401429201a71,盛德花园-四期,河北省,廊坊市,安次区,永华道139-19号附近,,116.694423,39.509629
6b70643b618aca508d772770,金华里-7号楼,,,,河北省廊坊市广阳区金三角小区金华里7号楼,,116.706726,39.52375
878ff2d7a14a3d4d07026f4b,综一矿区万乐小区-8号,河北省,廊坊市,广阳区,综一矿区万乐小区8号楼,,116.637094,39.583382
874b70b313797baf51e5c5ec,安华里-一号楼,河北省,廊坊市,广阳区,银河北路80号,,116.704322,39.534231
df45bb11808ea5bd9e82eab9,市委党校3号楼,河北省,廊坊市,广阳区,廊坊市广阳区新华路169号,,116.714505,39.541597
c727474fac18e2d923f0176c,新源小区-1号楼,,,,河北省廊坊市广阳区新源小区1号楼,,116.720832,39.550272
81168988cb0c17a4e2110394,银河领域-二期,河北省,廊坊市,广阳区,河北省廊坊市广阳区广阳道银河领域二期(林苑小区南100米),,116.705806,39.547036
957d2ac8d9bbdfa7ebe5826a,裕华路社区,,,,廊万路康顺里小区西南100米,,116.691669,39.531826
bb05d0df2f2ccf2e17c8f65c,管道局新六区-9号楼,,,,河北省廊坊市广阳区管道局新六区9号楼,,116.734815,39.519814
e3b48f49083843fe4151c0f1,政法小区-7号楼,,,,河北省廊坊市广阳区政法小区7号楼,,116.697605,39.545506
